Name,Coef.,Std. Error,z,Pr(>|z|),n_subj,n_present,n_absent,beta_0,beta_1,tau_0,tau_1,rho,sigma
(Intercept),554.0804679193731,15.88186768159766,34.88761391466488,1.1457841808694335e-266,2,150,150,650,30,80,15,0.35,175
category: present,28.655243433666545,14.39952822320811,1.9900126580176503,0.04658954113854859,2,150,150,650,30,80,15,0.35,175
(Intercept),598.1172640163604,12.13603979266389,49.28438553554481,0.0,2,150,150,650,30,80,15,0.35,175
category: present,-2.012466814318581,14.703503960471396,-0.1368698794334232,0.8911336474665432,2,150,150,650,30,80,15,0.35,175
(Intercept),645.0958544755342,70.3372466023133,9.17146868319861,4.6661765151289917e-20,2,150,150,650,30,80,15,0.35,175
category: present,43.797941832866165,13.525819353711373,3.2380989785175838,0.0012032905535118968,2,150,150,650,30,80,15,0.35,175
(Intercept),594.4645237556772,9.703778601474559,61.261138384313924,0.0,2,150,150,650,30,80,15,0.35,175
category: present,13.154098203483558,15.85276300498497,0.829766911884521,0.40667058185173527,2,150,150,650,30,80,15,0.35,175
(Intercept),630.3380032107008,17.039960827487235,36.99175189381303,1.5540632370848528e-299,2,150,150,650,30,80,15,0.35,175
category: present,14.149216681054375,15.889937065964473,0.890451398411222,0.3732235542183502,2,150,150,650,30,80,15,0.35,175
(Intercept),654.4735002688421,9.77625172898995,66.94523815585713,0.0,2,150,150,650,30,80,15,0.35,175
category: present,-11.9952270399258,14.735359901061253,-0.8140437098561735,0.4156199111668992,2,150,150,650,30,80,15,0.35,175
(Intercept),700.0339468245488,54.446433536860006,12.857296637265117,7.826629182418967e-38,2,150,150,650,30,80,15,0.35,175
category: present,34.22834084867038,14.682577854674713,2.3312214780984517,0.01974168416926369,2,150,150,650,30,80,15,0.35,175
(Intercept),720.6443008730225,36.949727301561055,19.503372649859223,1.0277632214854652e-84,2,150,150,650,30,80,15,0.35,175
category: present,28.445032793428457,14.291909422518813,1.9902891875741604,0.0465590883971553,2,150,150,650,30,80,15,0.35,175
(Intercept),849.9188858618073,56.548557352486945,15.029895114104601,4.677457842347536e-51,2,150,150,650,30,80,15,0.35,175
category: present,24.514126364977294,16.514462983006318,1.4844034825838888,0.1377019114163793,2,150,150,650,30,80,15,0.35,175
(Intercept),682.193219435012,26.477784520555787,25.76473945187512,2.2038923497080993e-146,2,150,150,650,30,80,15,0.35,175
category: present,40.30890042041526,14.613621340773275,2.7583101738068114,0.005810103908214904,2,150,150,650,30,80,15,0.35,175
(Intercept),694.2726246401314,87.36009176434742,7.947251549516704,1.9069494323716906e-15,2,150,150,650,30,80,15,0.35,175
category: present,24.672711677388776,15.130762845540682,1.6306323699112293,0.10296791467994865,2,150,150,650,30,80,15,0.35,175
(Intercept),686.8636720979241,57.360831185734234,11.974437223091506,4.8370868451772626e-33,2,150,150,650,30,80,15,0.35,175
category: present,-20.367658735645378,27.282521955467146,-0.7465460403144256,0.45533763042908104,2,150,150,650,30,80,15,0.35,175
(Intercept),671.273820745931,21.07986595117818,31.844311643187304,1.5780103711251055e-222,2,150,150,650,30,80,15,0.35,175
category: present,-7.614686425363424,15.17319081386957,-0.5018513586742059,0.6157720829738786,2,150,150,650,30,80,15,0.35,175
(Intercept),708.6037498556655,56.64610370791952,12.509311381933541,6.639732207810888e-36,2,150,150,650,30,80,15,0.35,175
category: present,22.98399621906168,14.54259961468761,1.5804599471918694,0.11400157242065279,2,150,150,650,30,80,15,0.35,175
(Intercept),584.6615412039012,13.86759842752103,42.16025898497374,0.0,2,150,150,650,30,80,15,0.35,175
category: present,10.84455435534344,14.44121574412833,0.7509446952035697,0.4526859401775375,2,150,150,650,30,80,15,0.35,175
(Intercept),610.5464617097512,9.86903030032136,61.86488876114508,0.0,2,150,150,650,30,80,15,0.35,175
category: present,2.1355253665826197,15.190079872261677,0.140586842501221,0.8881963431578075,2,150,150,650,30,80,15,0.35,175
(Intercept),668.4330581741441,45.056002533411295,14.835605037940669,8.622299715150781e-50,2,150,150,650,30,80,15,0.35,175
category: present,43.49321701270793,25.622713104733446,1.697447761871601,0.08961203925231452,2,150,150,650,30,80,15,0.35,175
(Intercept),610.5794286622215,91.20954721096051,6.6942490926963965,2.1678188605542664e-11,2,150,150,650,30,80,15,0.35,175
category: present,-4.82869633588012,14.166850058976587,-0.3408447407700555,0.7332204667660415,2,150,150,650,30,80,15,0.35,175
(Intercept),678.6136669518221,35.58737058093753,19.068946535637654,4.574272099223208e-81,2,150,150,650,30,80,15,0.35,175
category: present,30.895032428468095,14.7554256757526,2.0938082782143996,0.03627706244473081,2,150,150,650,30,80,15,0.35,175
(Intercept),694.0978911311441,10.242845354191084,67.76416778050239,0.0,2,150,150,650,30,80,15,0.35,175
category: present,36.69179572154804,22.980122768888737,1.596675356809783,0.110338091570807,2,150,150,650,30,80,15,0.35,175
(Intercept),606.7429184733522,22.255005641350913,27.2632111737592,1.1587686674851031e-163,2,150,150,650,30,80,15,0.35,175
category: present,40.55233222823351,14.667163477857999,2.764838088117894,0.005695105608572833,2,150,150,650,30,80,15,0.35,175
(Intercept),690.9138244854827,10.720926209354927,64.44534837695284,0.0,2,150,150,650,30,80,15,0.35,175
category: present,66.54864553346216,19.847722780420707,3.352961257555994,0.000799518971797234,2,150,150,650,30,80,15,0.35,175
(Intercept),512.1813228173811,43.65583031799695,11.732254754669878,8.710693184984194e-32,2,150,150,650,30,80,15,0.35,175
category: present,37.62243895752774,21.950317635610467,1.7139815278341146,0.08653211845015897,2,150,150,650,30,80,15,0.35,175
(Intercept),704.2570219674419,41.40997312173292,17.006942262366053,7.294695995901497e-65,2,150,150,650,30,80,15,0.35,175
category: present,12.21663317163335,13.974690035147947,0.8741970763506823,0.38201093794461194,2,150,150,650,30,80,15,0.35,175
(Intercept),631.2822134182155,40.76665491271771,15.485259086618816,4.3630134816439485e-54,2,150,150,650,30,80,15,0.35,175
category: present,23.290558050559007,15.564271453195735,1.4964117093818017,0.13454640004559895,2,150,150,650,30,80,15,0.35,175
(Intercept),601.0996465790508,10.5097630978778,57.194404952898395,0.0,2,150,150,650,30,80,15,0.35,175
category: present,50.285059885130906,14.863049510347475,3.383226292163197,0.0007163957674331469,2,150,150,650,30,80,15,0.35,175
(Intercept),578.6675560793171,25.900209519629627,22.34219594404239,1.4379789418917505e-110,2,150,150,650,30,80,15,0.35,175
category: present,1.3128838681114845,14.539820625541003,0.09029574036183367,0.9280522050243635,2,150,150,650,30,80,15,0.35,175
(Intercept),729.2739706897867,45.09629570947595,16.1714828062152,8.014590760347983e-59,2,150,150,650,30,80,15,0.35,175
category: present,51.93212322239112,28.18764414508038,1.8423718901480062,0.06542077062547866,2,150,150,650,30,80,15,0.35,175
(Intercept),618.5429645007684,25.705157799346324,24.062990366723128,6.104054518548494e-128,2,150,150,650,30,80,15,0.35,175
category: present,27.13024681827514,17.545397115709534,1.5462885587231119,0.12203489389250818,2,150,150,650,30,80,15,0.35,175
(Intercept),744.1132872830249,10.296886208015307,72.26585515762929,0.0,2,150,150,650,30,80,15,0.35,175
category: present,39.09348027908725,14.561996125601222,2.6846237247898728,0.007261150238264495,2,150,150,650,30,80,15,0.35,175
(Intercept),592.8768296191256,9.998472646175605,59.2967396721238,0.0,2,150,150,650,30,80,15,0.35,175
category: present,27.377309540033856,14.139975619237946,1.9361638433651922,0.052847637253462205,2,150,150,650,30,80,15,0.35,175
(Intercept),601.6155046024015,98.88641082226202,6.083904750914082,1.172903000713943e-9,2,150,150,650,30,80,15,0.35,175
category: present,34.056893003597025,16.641922808936567,2.0464518069575934,0.040711939406362356,2,150,150,650,30,80,15,0.35,175
(Intercept),670.1788974462695,17.94466128491757,37.346979516941495,2.838440503174714e-305,2,150,150,650,30,80,15,0.35,175
category: present,35.18984986210354,14.321668295046143,2.457105494775053,0.014006154994963079,2,150,150,650,30,80,15,0.35,175
(Intercept),712.3115660236768,69.60837062756063,10.23313086632781,1.4088940057561378e-24,2,150,150,650,30,80,15,0.35,175
category: present,9.96518533406606,14.833668682265039,0.6717950594366665,0.5017141744338649,2,150,150,650,30,80,15,0.35,175
(Intercept),668.2549674569389,33.237602208773595,20.105390372610643,6.619761219096408e-90,2,150,150,650,30,80,15,0.35,175
category: present,34.40199409110796,15.612477713262772,2.2034935596342615,0.02755998040652978,2,150,150,650,30,80,15,0.35,175
(Intercept),557.0730677322239,40.6119510438327,13.716973782691994,8.034966387743485e-43,2,150,150,650,30,80,15,0.35,175
category: present,4.956291449917104,22.258913211442827,0.22266547350430305,0.8237958748938636,2,150,150,650,30,80,15,0.35,175
(Intercept),636.4320290548146,47.015335518826,13.536690146558092,9.497265957298705e-42,2,150,150,650,30,80,15,0.35,175
category: present,12.203833020020108,17.804627133225903,0.6854304180987909,0.49307235482136524,2,150,150,650,30,80,15,0.35,175
(Intercept),626.4255003408654,21.245616523033245,29.4849292634898,4.492495470561977e-191,2,150,150,650,30,80,15,0.35,175
category: present,35.6682795330692,14.76114085362852,2.4163633344303044,0.015676409867308623,2,150,150,650,30,80,15,0.35,175
(Intercept),637.0571020831469,10.051047515303779,63.38216002990338,0.0,2,150,150,650,30,80,15,0.35,175
category: present,27.195275717993386,13.979253559812346,1.9454025639948724,0.05172654640758825,2,150,150,650,30,80,15,0.35,175
(Intercept),599.8477218977333,20.412898148966512,29.385720612538456,8.359718697780701e-190,2,150,150,650,30,80,15,0.35,175
category: present,49.0920831398171,15.263849378132637,3.216232152431196,0.0012988571536710505,2,150,150,650,30,80,15,0.35,175
(Intercept),655.7882706473977,9.887761272865646,66.3232305625173,0.0,2,150,150,650,30,80,15,0.35,175
category: present,29.123635968135357,13.983406102786821,2.0827283248486337,0.03727599407744402,2,150,150,650,30,80,15,0.35,175
(Intercept),664.8003401916613,10.215414921320763,65.07815348783782,0.0,2,150,150,650,30,80,15,0.35,175
category: present,5.895633415847273,14.843750265861972,0.3971795072170001,0.6912350928713615,2,150,150,650,30,80,15,0.35,175
(Intercept),553.810738553802,34.855283484983374,15.888860545127946,7.56909386634929e-57,2,150,150,650,30,80,15,0.35,175
category: present,29.95669246885576,15.546605532172704,1.9268960292883424,0.05399258845640246,2,150,150,650,30,80,15,0.35,175
(Intercept),641.3804255228922,9.880090328536298,64.91645361484368,0.0,2,150,150,650,30,80,15,0.35,175
category: present,-9.286635426423167,13.97255774008728,-0.6646338916016644,0.506284686486474,2,150,150,650,30,80,15,0.35,175
(Intercept),669.7432186108795,12.820891026483322,52.238430014531154,0.0,2,150,150,650,30,80,15,0.35,175
category: present,23.193622011992293,27.004693795172944,0.8588737272087908,0.39041018580685183,2,150,150,650,30,80,15,0.35,175
(Intercept),644.2622132297473,10.42094172478132,61.82379963776901,0.0,2,150,150,650,30,80,15,0.35,175
category: present,30.409945784480755,15.584479159476617,1.9512968943841194,0.05102173829974377,2,150,150,650,30,80,15,0.35,175
(Intercept),594.0093461380651,31.480699088127217,18.869001113196138,2.051394571205209e-79,2,150,150,650,30,80,15,0.35,175
category: present,13.942091399437174,24.982386719755205,0.5580768385276916,0.576791915754368,2,150,150,650,30,80,15,0.35,175
(Intercept),629.180473484093,41.02192438337251,15.337663528508669,4.283366201791657e-53,2,150,150,650,30,80,15,0.35,175
category: present,0.09559594097332466,19.559650118126424,0.004887405469729414,0.996100430157989,2,150,150,650,30,80,15,0.35,175
(Intercept),612.6274354276223,10.960627957749942,55.89346137731564,0.0,2,150,150,650,30,80,15,0.35,175
category: present,25.819085522097623,14.240088624622471,1.8131267439904806,0.0698122751674447,2,150,150,650,30,80,15,0.35,175
(Intercept),578.7292628387997,22.556614505155505,25.656743067827236,3.555497055466517e-145,2,150,150,650,30,80,15,0.35,175
category: present,14.913787630757533,27.54582693123475,0.5414173140631512,0.5882199758958433,2,150,150,650,30,80,15,0.35,175
(Intercept),685.8929820318926,10.394319164072671,65.98729278995394,0.0,2,150,150,650,30,80,15,0.35,175
category: present,25.436612486917255,22.990665502736707,1.106388698660741,0.26855831494659893,2,150,150,650,30,80,15,0.35,175
(Intercept),655.8383131600878,38.425685445599164,17.06770628954909,2.581443415832018e-65,2,150,150,650,30,80,15,0.35,175
category: present,32.625816281608856,14.599564745467195,2.2347115719143864,0.025436290414636048,2,150,150,650,30,80,15,0.35,175
(Intercept),608.8664610300361,11.148662668275158,54.613407827168174,0.0,2,150,150,650,30,80,15,0.35,175
category: present,30.827044428111012,15.006366642880796,2.054264377362507,0.03995011053792378,2,150,150,650,30,80,15,0.35,175
(Intercept),658.4913252551686,33.31895272491231,19.763265991335317,6.168164999996968e-87,2,150,150,650,30,80,15,0.35,175
category: present,0.6306015686856998,14.742670920225297,0.04277390251047285,0.965881767723302,2,150,150,650,30,80,15,0.35,175
(Intercept),649.3642624926453,18.92576545773774,34.3111227888093,5.356291791113458e-258,2,150,150,650,30,80,15,0.35,175
category: present,25.389146590053056,16.37137642269314,1.5508254122640512,0.12094352890292985,2,150,150,650,30,80,15,0.35,175
(Intercept),613.9941177412547,17.345859358458746,35.39715761858977,1.8883668250529062e-274,2,150,150,650,30,80,15,0.35,175
category: present,22.47733297811371,13.878015340197546,1.619635980154044,0.10531049585367636,2,150,150,650,30,80,15,0.35,175
(Intercept),606.5990343727811,39.27320667311473,15.445620201623129,8.074717094939449e-54,2,150,150,650,30,80,15,0.35,175
category: present,19.495819064448508,18.889145472567105,1.032117577407749,0.302017040465854,2,150,150,650,30,80,15,0.35,175
(Intercept),494.73522889502743,11.41630286513197,43.33585353679283,0.0,2,150,150,650,30,80,15,0.35,175
category: present,15.844266153219754,17.47244307572174,0.906814581369885,0.3645048577033129,2,150,150,650,30,80,15,0.35,175
(Intercept),681.9786469898826,9.944293925169744,68.57989638296432,0.0,2,150,150,650,30,80,15,0.35,175
category: present,21.246088766327297,13.760438414963613,1.543997954543622,0.12258882814645104,2,150,150,650,30,80,15,0.35,175
(Intercept),587.4657404689718,10.174630744100474,57.73828606110353,0.0,2,150,150,650,30,80,15,0.35,175
category: present,22.512767168233992,14.389100790445145,1.5645708162099496,0.1176835762270173,2,150,150,650,30,80,15,0.35,175
(Intercept),677.9477629280568,70.9186312893219,9.559515611099144,1.1830912795226769e-21,2,150,150,650,30,80,15,0.35,175
category: present,5.575550313436282,14.540226487579615,0.38345690957420536,0.701381014162964,2,150,150,650,30,80,15,0.35,175
(Intercept),624.3123585051412,49.19378026882308,12.690879926152041,6.643516661393498e-37,2,150,150,650,30,80,15,0.35,175
category: present,9.822115445858715,14.663294097856404,0.6698437186289942,0.5029574207601911,2,150,150,650,30,80,15,0.35,175
(Intercept),695.1694071049905,76.97548606335987,9.03104926850068,1.70033512604948e-19,2,150,150,650,30,80,15,0.35,175
category: present,45.257087079894156,14.735014186690924,3.0713975912403004,0.0021305923664251577,2,150,150,650,30,80,15,0.35,175
(Intercept),637.0079163456776,28.86418549503036,22.06914573963479,6.256235110021598e-108,2,150,150,650,30,80,15,0.35,175
category: present,34.08099421646034,29.43720017749119,1.1577525719487403,0.24696502320650138,2,150,150,650,30,80,15,0.35,175
(Intercept),548.9063657956124,24.929901474496678,22.017991782163453,1.9365739383715307e-107,2,150,150,650,30,80,15,0.35,175
category: present,23.326222567494728,20.272133440245348,1.1506545493226794,0.24987438184248212,2,150,150,650,30,80,15,0.35,175
(Intercept),617.9959209664979,25.23603729151555,24.488627664782793,1.9525359451898755e-132,2,150,150,650,30,80,15,0.35,175
category: present,38.66259712099793,20.898132943817917,1.8500502999448616,0.06430630021011978,2,150,150,650,30,80,15,0.35,175
(Intercept),685.8289754931536,20.889308317914573,32.831578961615975,2.0869123621462657e-236,2,150,150,650,30,80,15,0.35,175
category: present,54.486052593172886,21.993765430266276,2.477340806690291,0.013236544242046965,2,150,150,650,30,80,15,0.35,175
(Intercept),674.4185661871318,10.141056870543967,66.50377517811474,0.0,2,150,150,650,30,80,15,0.35,175
